"","Site","k","MN","GOF","U","S","p","m_","J","DA","S_m","S_sd"
"1730","SPeec1","0.95","EI",35,0.000857101,144,0.743179321289062,0.00182681768137306,12105,1182.12890625,119.71,9.79929393457312
"1731","SPeec1","0.9","EI",75,0.0008616916,144,0.743179321289062,0.00275656945384082,12105,1182.12890625,158.86,10.0383305787407
"1732","SPeec1","0.85","EI",87,0.0008677621,144,0.743179321289062,0.00372919722584529,12105,1182.12890625,193.98,11.0453427271224
"1733","SPeec1","0.8","EI",95,0.0008550314,144,0.743179321289062,0.00473284395173679,12105,1182.12890625,225.59,11.0234781583251
"1734","SPeec1","0.75","EI",99,0.000855053,144,0.743179321289062,0.00584004247636428,12105,1182.12890625,255.81,11.4835807247838
"1735","SPeec1","0.7","EI",100,0.0008933252,144,0.743179321289062,0.00707736792150431,12105,1182.12890625,286.59,11.3093284102509
"1736","SPeec1","0.65","EI",100,0.00129327,144,0.743179321289062,0.00870619958334398,12105,1182.12890625,362.39,13.3673014282894
"1737","SPeec1","0.6","EI",99,0.001317004,144,0.743179321289062,0.0104327623515432,12105,1182.12890625,404.87,14.475095296349
"1738","SPeec1","0.55","EI",100,0.00130445,144,0.743179321289062,0.012679725470298,12105,1182.12890625,446.31,14.2124536369987
"1739","SPeec1","0.5","EI",100,0.001291245,144,0.743179321289062,0.0153423737586747,12105,1182.12890625,492.26,16.6160564916389
"1740","SPeec1","0.25","EI",0,0.001591166,144,0.743179321289062,0.0476327204056103,12105,1182.12890625,904.81,21.4992106972805
"1741","SPeec4","0.99","EI",48,0.007413727,84,0.37843888158286,0.00147086329305729,1212,1212,11.91,2.77832519858473
"1742","SPeec4","0.95","EI",46,0.007287138,84,0.37843888158286,0.00291470230281945,1212,1212,20.81,4.41461072788846
"1743","SPeec4","0.9","EI",51,0.007541952,84,0.37843888158286,0.00439759295232252,1212,1212,29.42,4.7294051134654
"1744","SPeec4","0.85","EI",70,0.007663159,84,0.37843888158286,0.00591512908553363,1212,1212,37.4,5.6657753309684
"1745","SPeec4","0.8","EI",78,0.00774731,84,0.37843888158286,0.00753575506737506,1212,1212,44.66,5.31477832904334
"1746","SPeec4","0.75","EI",88,0.007922075,84,0.37843888158286,0.00949973171298116,1212,1212,54.1,6.42831488986284
"1747","SPeec4","0.7","EI",95,0.007103197,84,0.37843888158286,0.0116585640210246,1212,1212,61.86,6.5981631971146
"1748","SPeec4","0.65","EI",99,0.006098506,84,0.37843888158286,0.0142150445184011,1212,1212,72.73,6.92653367037718
"1749","SPeec4","0.6","EI",99,0.006321597,84,0.37843888158286,0.0170676751074116,1212,1212,83.21,8.06450634733848
"1750","SPeec4","0.55","EI",100,0.006069594,84,0.37843888158286,0.0206509443343972,1212,1212,96.04,9.5799875582467
"1751","SPeec4","0.5","EI",100,0.006505393,84,0.37843888158286,0.0255052456200349,1212,1212,113.66,7.72012979427186
"1752","SPeec4","0.25","EI",2,0.004366129,84,0.37843888158286,0.0834182807281651,1212,1212,242.38,11.5878550145566
"1753","SPeec5","0.99","EI",20,0.006817723,74,0.67888901166382,0.00284612669204811,1107,1107,18.87,3.82615929484058
"1754","SPeec5","0.95","EI",18,0.006878522,74,0.67888901166382,0.00580630374146689,1107,1107,33.32,5.59198560712588
"1755","SPeec5","0.9","EI",24,0.006987031,74,0.67888901166382,0.00868922482070369,1107,1107,46.38,6.4428803396235
"1756","SPeec5","0.85","EI",32,0.00706309,74,0.67888901166382,0.011576062735893,1107,1107,59.26,6.9291071035542
"1757","SPeec5","0.8","EI",44,0.006771408,74,0.67888901166382,0.0147081058800388,1107,1107,68.82,7.235406768877
"1758","SPeec5","0.75","EI",60,0.006943587,74,0.67888901166382,0.0182273889300314,1107,1107,81.13,8.46460843510177
"1759","SPeec5","0.7","EI",82,0.005662661,74,0.67888901166382,0.0226753568905482,1107,1107,94.88,9.17427232685365
"1760","SPeec5","0.65","EI",92,0.005225188,74,0.67888901166382,0.0272409625464281,1107,1107,108.43,8.35361773682093
"1761","SPeec5","0.6","EI",97,0.005718263,74,0.67888901166382,0.0330983053599511,1107,1107,124.99,9.71148960268353
"1762","SPeec5","0.55","EI",99,0.00546771,74,0.67888901166382,0.039892582841176,1107,1107,143.74,9.15039326858125
"1763","SPeec5","0.5","EI",100,0.005890595,74,0.67888901166382,0.048103751086389,1107,1107,164.78,10.0197582583391
"1764","SPeec5","0.25","EI",59,0.004184022,74,0.67888901166382,0.156573932641327,1107,1107,339.23,12.5608458506921
"1765","SPpecb1","0.99","EI",50,0.001775266,221,0.992253133238622,0.0012993430950584,11507,1123.73046875,95.1,8.38047273322473
"1766","SPpecb1","0.95","EI",81,0.001740116,221,0.992253133238622,0.00256891219711426,11507,1123.73046875,159.32,12.5447723427455
"1767","SPpecb1","0.9","EI",50,0.001799833,221,0.992253133238622,0.00388649925455353,11507,1123.73046875,221.87,13.3497285562386
"1768","SPpecb1","0.85","EI",29,0.001783974,221,0.992253133238622,0.0051898823612687,11507,1123.73046875,271.77,13.599506081346
"1769","SPpecb1","0.8","EI",6,0.00174385,221,0.992253133238622,0.0066402288293449,11507,1123.73046875,324,15.8719624470067
"1770","SPpecb1","0.75","EI",0,0.001796966,221,0.992253133238622,0.00825327312284776,11507,1123.73046875,379.38,14.359581322503
"1771","SPpecb1","0.7","EI",0,0.001961096,221,0.992253133238622,0.00997841693506306,11507,1123.73046875,433.08,15.9251278478289
"1772","SPpecb1","0.65","EI",0,0.001926772,221,0.992253133238622,0.0121721127381471,11507,1123.73046875,492.24,17.7650889060084
"1773","SPpecb1","0.6","EI",0,0.00195811,221,0.992253133238622,0.0145293407143145,11507,1123.73046875,552.41,16.6945796562534
"1774","SPpecb1","0.55","EI",0,0.001990502,221,0.992253133238622,0.0177600856120674,11507,1123.73046875,630.29,17.4959129426552
"1775","SPpecb1","0.5","EI",0,0.001915022,221,0.992253133238622,0.0212831690318885,11507,1123.73046875,686.69,19.314878862021
"1776","SPpecb1","0.25","EI",0,0.002194278,221,0.992253133238622,0.0660405872421167,11507,1123.73046875,1268.77,28.6785933611068
"1777","SPpei1","0.99","EI",22,0.003542181,165,0.969241860061788,0.00211416422781502,3060,1545.45454545455,39.76,5.26110177806816
"1778","SPpei1","0.95","EI",32,0.006428033,165,0.969241860061788,0.00420082971890538,3060,1545.45454545455,69.65,7.28409780330281
"1779","SPpei1","0.9","EI",67,0.006498596,165,0.969241860061788,0.00625327241010826,3060,1545.45454545455,97.33,10.127525249377
"1780","SPpei1","0.85","EI",85,0.006445226,165,0.969241860061788,0.00844382801030174,3060,1545.45454545455,122.33,11.247495793116
"1781","SPpei1","0.8","EI",97,0.006746994,165,0.969241860061788,0.0106725059579556,3060,1545.45454545455,148.12,11.7183099412325
"1782","SPpei1","0.75","EI",100,0.006554207,165,0.969241860061788,0.0131527107186222,3060,1545.45454545455,174.19,11.4580437979948
"1783","SPpei1","0.7","EI",98,0.006498292,165,0.969241860061788,0.0162708479735189,3060,1545.45454545455,206.96,12.4201855904415
"1784","SPpei1","0.65","EI",99,0.006889882,165,0.969241860061788,0.019663892123172,3060,1545.45454545455,237.7,12.109350256573
"1785","SPpei1","0.6","EI",98,0.006494012,165,0.969241860061788,0.0235622121140266,3060,1545.45454545455,270.76,14.6384853220971
"1786","SPpei1","0.55","EI",83,0.006387466,165,0.969241860061788,0.0287716855465579,3060,1545.45454545455,311.55,15.1433387028986
"1787","SPpei1","0.5","EI",43,0.006577866,165,0.969241860061788,0.0343422104910997,3060,1545.45454545455,354.79,16.0939759104474
"1788","SPpei1","0.25","EI",0,0.006483188,165,0.969241860061788,0.105973947851557,3060,1545.45454545455,750.21,20.216152657784
"1789","SPpesm6","0.99","EI",55,0.002200528,87,0.629775694761977,0.00156348154976012,1891,1891,19.81,3.81304247672288
"1790","SPpesm6","0.95","EI",78,0.004784842,87,0.629775694761977,0.00314651113613823,1891,1891,35.15,4.98153154819445
"1791","SPpesm6","0.9","EI",91,0.004847725,87,0.629775694761977,0.00472176257660532,1891,1891,47.92,6.74900666091617
"1792","SPpesm6","0.85","EI",95,0.004626657,87,0.629775694761977,0.00627502045639477,1891,1891,60.06,6.14771042212818
"1793","SPpesm6","0.8","EI",99,0.004817252,87,0.629775694761977,0.00799726862239799,1891,1891,73.76,8.3848347953585
"1794","SPpesm6","0.75","EI",99,0.004578112,87,0.629775694761977,0.0099745272287574,1891,1891,85.86,8.66202672996956
"1795","SPpesm6","0.7","EI",100,0.004584132,87,0.629775694761977,0.0121415272545297,1891,1891,100.06,8.19807811919872
"1796","SPpesm6","0.65","EI",100,0.004649474,87,0.629775694761977,0.0147774795361705,1891,1891,117.02,8.11281565042481
"1797","SPpesm6","0.6","EI",100,0.004276242,87,0.629775694761977,0.0179535166800499,1891,1891,136.08,10.0520664743146
"1798","SPpesm6","0.55","EI",100,0.007140676,87,0.629775694761977,0.0217239500422542,1891,1891,158.04,9.89226817757028
"1799","SPpesm6","0.5","EI",99,0.00744669,87,0.629775694761977,0.0261957672637276,1891,1891,182.85,11.623187379049
"1800","SPpesm6","0.25","EI",0,0.008765196,87,0.629775694761977,0.0839527671778036,1891,1891,413.28,14.5199827475758
"1801","SPpesmA","0.99","EI",66,0.002862707,84,0.658259844116084,0.00184214264143836,1670,1670,19.14,3.87173127041418
"1802","SPpesmA","0.95","EI",74,0.004823614,84,0.658259844116084,0.00368750038549666,1670,1670,33.84,5.10440491095186
"1803","SPpesmA","0.9","EI",89,0.004875692,84,0.658259844116084,0.00559560537818824,1670,1670,47.98,5.55592322015728
"1804","SPpesmA","0.85","EI",96,0.004942677,84,0.658259844116084,0.00737634376362949,1670,1670,59.2,6.25711715980412
"1805","SPpesmA","0.8","EI",99,0.005027391,84,0.658259844116084,0.00951135985712252,1670,1670,73.58,6.74676128811357
"1806","SPpesmA","0.75","EI",100,0.005204072,84,0.658259844116084,0.011767344480942,1670,1670,88.29,7.94970935241527
"1807","SPpesmA","0.7","EI",100,0.005381666,84,0.658259844116084,0.0144188304071981,1670,1670,102.79,8.11818634270916
"1808","SPpesmA","0.65","EI",100,0.004921382,84,0.658259844116084,0.0174645175997162,1670,1670,118.91,9.34425227105146
"1809","SPpesmA","0.6","EI",100,0.00484858,84,0.658259844116084,0.0209326348608601,1670,1670,135.52,8.24312385622653
"1810","SPpesmA","0.55","EI",99,0.00592127,84,0.658259844116084,0.0257119907013958,1670,1670,159.09,10.5859588726069
"1811","SPpesmA","0.5","EI",98,0.00582365,84,0.658259844116084,0.0309004069550062,1670,1670,180.95,11.2468850906562
"1812","SPpesmA","0.25","EI",0,0.006837099,84,0.658259844116084,0.0986546131053177,1670,1670,402.06,14.0983701328927
"1813","SPpesmB","0.99","EI",24,0.02028502,132,0.978518078724858,0.00419836354376639,1076,1076,25.35,4.5022441093528
"1814","SPpesmB","0.95","EI",31,0.02068581,132,0.978518078724858,0.00856415607423291,1076,1076,44.87,5.92146412416198
"1815","SPpesmB","0.9","EI",56,0.0202128,132,0.978518078724858,0.012783439279472,1076,1076,60.87,7.23439455977241
"1816","SPpesmB","0.85","EI",72,0.01999994,132,0.978518078724858,0.0172705664265605,1076,1076,76.34,7.90501694680618
"1817","SPpesmB","0.8","EI",80,0.02006272,132,0.978518078724858,0.0216921931652855,1076,1076,91.93,8.22076085839438
"1818","SPpesmB","0.75","EI",94,0.02007696,132,0.978518078724858,0.0273157123689894,1076,1076,109.87,8.59604677756119
"1819","SPpesmB","0.7","EI",97,0.0175555,132,0.978518078724858,0.0331759349759842,1076,1076,126.2,8.94540116597361
"1820","SPpesmB","0.65","EI",100,0.01783027,132,0.978518078724858,0.0403972668054896,1076,1076,143.75,9.94060644858535
"1821","SPpesmB","0.6","EI",100,0.01798834,132,0.978518078724858,0.0482545313810394,1076,1076,164.68,9.33644969617964
"1822","SPpesmB","0.55","EI",100,0.01774002,132,0.978518078724858,0.057637217491494,1076,1076,187.02,11.415017576098
"1823","SPpesmB","0.5","EI",100,0.01768734,132,0.978518078724858,0.0699404862191165,1076,1076,213.06,11.4819313477632
"1824","SPpesmB","0.25","EI",0,0.01106526,132,0.978518078724858,0.217648785252278,1076,1076,439.01,14.4505391182503
"1825","SPpesmC","0.99","EI",46,0.01362067,107,0.983950458881778,0.00439805416507797,1061,1061,26.93,4.89331640654326
"1826","SPpesmC","0.95","EI",72,0.01366978,107,0.983950458881778,0.00872573699314728,1061,1061,44.41,6.19073109698293
"1827","SPpesmC","0.9","EI",89,0.01368892,107,0.983950458881778,0.0130823122487019,1061,1061,60.64,6.36518307321601
"1828","SPpesmC","0.85","EI",97,0.01312389,107,0.983950458881778,0.0174303347462625,1061,1061,77.15,7.55769057772855
"1829","SPpesmC","0.8","EI",100,0.01400994,107,0.983950458881778,0.022336535212815,1061,1061,91.86,7.5772386431038
"1830","SPpesmC","0.75","EI",100,0.01407423,107,0.983950458881778,0.0275457747936097,1061,1061,107.1,8.56171888717624
"1831","SPpesmC","0.7","EI",100,0.01212789,107,0.983950458881778,0.0336670223025597,1061,1061,124.24,8.43527944966493
"1832","SPpesmC","0.65","EI",100,0.0121323,107,0.983950458881778,0.0406821430520354,1061,1061,142.77,9.40111211989885
"1833","SPpesmC","0.6","EI",100,0.01158334,107,0.983950458881778,0.0490414986803276,1061,1061,162.77,11.0534559703691
"1834","SPpesmC","0.55","EI",92,0.01216504,107,0.983950458881778,0.0590081111399204,1061,1061,186.3,11.9023807142381
"1835","SPpesmC","0.5","EI",63,0.01191787,107,0.983950458881778,0.0712431005117413,1061,1061,212.01,10.2912093506541
"1836","SPpesmC","0.25","EI",0,0.007368358,107,0.983950458881778,0.223746982933969,1061,1061,429.23,13.7963946395609
"1837","SPpesmD","0.99","EI",13,0.02018479,148,0.988788711304557,0.00369079670588426,1262,1262,26.58,4.54423822109944
"1838","SPpesmD","0.95","EI",7,0.01920788,148,0.988788711304557,0.007312172973167,1262,1262,47.13,5.94019861586796
"1839","SPpesmD","0.9","EI",15,0.01941633,148,0.988788711304557,0.0111454388358911,1262,1262,64.55,6.54645404826618
"1840","SPpesmD","0.85","EI",20,0.0190421,148,0.988788711304557,0.0146977017605371,1262,1262,79.55,7.8384895988908
"1841","SPpesmD","0.8","EI",40,0.01884694,148,0.988788711304557,0.0187473024500338,1262,1262,97.53,7.86689136813137
"1842","SPpesmD","0.75","EI",43,0.01845577,148,0.988788711304557,0.023306713193077,1262,1262,114.16,9.58610104960997
"1843","SPpesmD","0.7","EI",52,0.0201148,148,0.988788711304557,0.028229569778143,1262,1262,131.37,10.1500410508201
"1844","SPpesmD","0.65","EI",84,0.01702524,148,0.988788711304557,0.034629213834569,1262,1262,152.12,9.52326232194227
"1845","SPpesmD","0.6","EI",92,0.01645642,148,0.988788711304557,0.0418192105658541,1262,1262,174.18,10.9640182857243
"1846","SPpesmD","0.55","EI",98,0.0169147,148,0.988788711304557,0.0505554653295924,1262,1262,198.44,10.3643912537402
"1847","SPpesmD","0.5","EI",100,0.01712566,148,0.988788711304557,0.061086498529483,1262,1262,228.27,11.6704366203279
"1848","SPpesmD","0.25","EI",0,0.01046919,148,0.988788711304557,0.186292766100553,1262,1262,468.67,16.2076518903257
"1849","SPpesmE","0.99","EI",22,0.01705144,138,0.994366533447583,0.00381070964595404,1225,1225,27.22,4.90017521847099
"1850","SPpesmE","0.95","EI",23,0.01780794,138,0.994366533447583,0.00752012774156781,1225,1225,45.2,5.41975436470486
"1851","SPpesmE","0.9","EI",45,0.01787644,138,0.994366533447583,0.0113928512959676,1225,1225,63.48,6.59274164701169
"1852","SPpesmE","0.85","EI",55,0.01744058,138,0.994366533447583,0.0152961257385083,1225,1225,79.47,8.17171149067738
"1853","SPpesmE","0.8","EI",84,0.01722937,138,0.994366533447583,0.0194606799085599,1225,1225,95.57,8.53780067722598
"1854","SPpesmE","0.75","EI",93,0.01781102,138,0.994366533447583,0.0240732288165949,1225,1225,110.56,8.74246573174337
"1855","SPpesmE","0.7","EI",100,0.01679806,138,0.994366533447583,0.0296999398882633,1225,1225,131.02,9.26923879716063
"1856","SPpesmE","0.65","EI",100,0.0145447,138,0.994366533447583,0.0355001185331344,1225,1225,150.07,10.573699982179
"1857","SPpesmE","0.6","EI",100,0.01586392,138,0.994366533447583,0.04337991248392,1225,1225,173.48,10.4846978444249
"1858","SPpesmE","0.55","EI",100,0.01797758,138,0.994366533447583,0.0517890055278341,1225,1225,197.47,12.46040597941
"1859","SPpesmE","0.5","EI",99,0.01670084,138,0.994366533447583,0.0627246104960176,1225,1225,226.86,12.7422148939672
"1860","SPpesmE","0.25","EI",0,0.009752718,138,0.994366533447583,0.192272840629688,1225,1225,460.51,13.3284043919879
"1861","SPpesmF","0.99","EI",44,0.004365439,98,0.977848996135357,0.00332011699685977,1360,1360,25.83,4.21410570212553
"1862","SPpesmF","0.95","EI",62,0.00806464,98,0.977848996135357,0.00670766008331137,1360,1360,46.34,5.88821799113374
"1863","SPpesmF","0.9","EI",84,0.008348991,98,0.977848996135357,0.010129763463169,1360,1360,64.96,6.41639314647264
"1864","SPpesmF","0.85","EI",95,0.008203606,98,0.977848996135357,0.0135838359209362,1360,1360,81.18,8.71012414528419
"1865","SPpesmF","0.8","EI",98,0.007843122,98,0.977848996135357,0.0172953663397921,1360,1360,97.62,10.0712411841788
"1866","SPpesmF","0.75","EI",100,0.008107595,98,0.977848996135357,0.021316886592036,1360,1360,113.81,9.35894213999627
"1867","SPpesmF","0.7","EI",100,0.008973686,98,0.977848996135357,0.026103033156567,1360,1360,130.95,10.4923011698285
"1868","SPpesmF","0.65","EI",100,0.00698788,98,0.977848996135357,0.0314165008121696,1360,1360,151.05,10.7688054916584
"1869","SPpesmF","0.6","EI",100,0.006933401,98,0.977848996135357,0.0380693433519981,1360,1360,171.17,11.9975207876671
"1870","SPpesmF","0.55","EI",100,0.006515054,98,0.977848996135357,0.0457316509030181,1360,1360,196.23,12.4761226494306
"1871","SPpesmF","0.5","EI",97,0.00666059,98,0.977848996135357,0.0559553833649131,1360,1360,226.2,13.1333487155732
"1872","SPpesmF","0.25","EI",0,0.00521411,98,0.977848996135357,0.17451760387471,1360,1360,468.15,15.3190809915034
"1873","SPpesmG","0.99","EI",16,0.007996659,148,0.998040177040466,0.00315111112005639,1494,1494,27.2,4.54606056566195
"1874","SPpesmG","0.95","EI",31,0.01551239,148,0.998040177040466,0.00621097857845541,1494,1494,48.39,5.62443263131868
"1875","SPpesmG","0.9","EI",48,0.01496547,148,0.998040177040466,0.00938729677732376,1494,1494,65.47,7.13287310891472
"1876","SPpesmG","0.85","EI",60,0.01473135,148,0.998040177040466,0.0124743261919298,1494,1494,82.42,8.04680751050447
"1877","SPpesmG","0.8","EI",84,0.01521563,148,0.998040177040466,0.0161247208837439,1494,1494,101.36,8.15570693168627
"1878","SPpesmG","0.75","EI",81,0.01453559,148,0.998040177040466,0.0197789754852229,1494,1494,116.96,9.09980574773246
"1879","SPpesmG","0.7","EI",95,0.01450379,148,0.998040177040466,0.0240621006934269,1494,1494,136.57,10.3653024533534
"1880","SPpesmG","0.65","EI",100,0.01518892,148,0.998040177040466,0.0293360715352484,1494,1494,160.81,10.9624658068181
"1881","SPpesmG","0.6","EI",100,0.01315256,148,0.998040177040466,0.0357883332769878,1494,1494,185.1,11.0713936600483
"1882","SPpesmG","0.55","EI",100,0.01323684,148,0.998040177040466,0.0426645411462457,1494,1494,208.76,11.1989537750883
"1883","SPpesmG","0.5","EI",100,0.01289136,148,0.998040177040466,0.0514840470234522,1494,1494,237.42,12.3919002545692
"1884","SPpesmG","0.25","EI",0,0.01057078,148,0.998040177040466,0.157536498588724,1494,1494,499.34,18.1120084056089
"1885","SPpesmI","0.99","EI",17,0.007840958,186,0.999741863075196,0.00234321194714741,1963,1963,29.28,4.74837558614214
"1886","SPpesmI","0.95","EI",16,0.01432514,186,0.999741863075196,0.00482409134111207,1963,1963,50.13,5.61861084955951
